epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,28506.7,1.51582,2.03027,0.00929,0.60244,0.46903,0.50651,0.36281,1.31098,1.58277,0.01032,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,29223,1.51703,2.02887,0.00927,0.60625,0.46865,0.50836,0.36429,1.30935,1.57599,0.0103,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,29939.4,1.51301,2.0246,0.00926,0.60349,0.47096,0.50946,0.36533,1.30733,1.57243,0.01027,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,30654.5,1.51031,2.02089,0.00925,0.61042,0.47247,0.5114,0.36674,1.30541,1.56828,0.01025,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,31369.8,1.51524,2.01894,0.00924,0.61158,0.47447,0.51296,0.36775,1.30472,1.56301,0.01023,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,32087,1.51203,2.01373,0.00923,0.6096,0.48056,0.51463,0.36939,1.30267,1.56051,0.01021,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,32802.4,1.51379,2.01454,0.00921,0.61013,0.47985,0.51622,0.37038,1.30159,1.55741,0.01019,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,33515.7,1.51032,2.00982,0.0092,0.61248,0.48078,0.51635,0.37052,1.29927,1.55497,0.01016,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,34229.3,1.50897,2.00603,0.00918,0.60641,0.4858,0.51727,0.37154,1.29827,1.55121,0.01014,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,34944,1.50757,2.00251,0.00917,0.60879,0.48358,0.51896,0.37316,1.29664,1.54741,0.01012,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,35658.2,1.50647,2.00026,0.00917,0.61493,0.48059,0.52077,0.37459,1.29595,1.54386,0.01011,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,36371.7,1.50523,1.99651,0.00918,0.61581,0.48363,0.52171,0.37546,1.29561,1.54131,0.01011,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
