epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
286,435312,0.39672,0.50034,0.1238,0.74136,0.6309,0.68349,0.50955,0.42226,0.58488,0.19214,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,437133,0.39627,0.49808,0.12309,0.73179,0.6335,0.68362,0.50941,0.42176,0.58641,0.19208,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,438957,0.39474,0.49653,0.1226,0.72861,0.63572,0.68384,0.5092,0.42201,0.58651,0.19197,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,440783,0.39243,0.49548,0.12236,0.7249,0.63897,0.68405,0.50893,0.42189,0.58781,0.19193,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,442607,0.39157,0.49214,0.12134,0.72439,0.6384,0.6832,0.50838,0.42231,0.58841,0.19261,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,444428,0.37221,0.44984,0.12841,0.72218,0.63919,0.68213,0.5081,0.42204,0.58961,0.19253,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,446246,0.37021,0.44394,0.12594,0.71741,0.64224,0.68109,0.50707,0.42323,0.59005,0.1932,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,448064,0.36764,0.4386,0.12431,0.72264,0.63987,0.67975,0.50667,0.42408,0.59098,0.19349,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,449881,0.36526,0.43365,0.12325,0.72798,0.63589,0.67963,0.50634,0.42538,0.59148,0.19528,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,451701,0.36266,0.42961,0.12189,0.73507,0.63079,0.67817,0.50511,0.42648,0.59283,0.19583,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,453518,0.36103,0.42504,0.12052,0.73335,0.62945,0.67697,0.50394,0.42774,0.59475,0.1966,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,455339,0.35875,0.42133,0.11891,0.73747,0.62467,0.67576,0.50272,0.42848,0.59719,0.19784,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,457160,0.35628,0.41699,0.11752,0.73487,0.62416,0.67401,0.50134,0.4292,0.6004,0.19837,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,458977,0.3543,0.41327,0.11656,0.73272,0.62396,0.67239,0.50021,0.43134,0.60227,0.20023,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,460795,0.35213,0.40979,0.11522,0.73427,0.62234,0.67053,0.4985,0.43272,0.60501,0.20105,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
