epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,30879.7,1.50784,2.01169,0.00918,0.62277,0.47451,0.51326,0.36813,1.308,1.56669,0.01028,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,31630.2,1.50891,2.0069,0.00915,0.62581,0.47546,0.5153,0.37001,1.30748,1.56113,0.01028,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,32381.3,1.50684,2.00248,0.00915,0.62134,0.47887,0.51676,0.37126,1.30488,1.55736,0.01025,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,33129.3,1.50827,1.99587,0.00912,0.62828,0.47787,0.51779,0.37205,1.30383,1.55358,0.01023,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,33876.6,1.50484,1.9962,0.00915,0.62393,0.47814,0.5191,0.37307,1.30304,1.54868,0.01022,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,34625.4,1.50732,1.99336,0.00913,0.63299,0.4768,0.5198,0.37385,1.30173,1.54577,0.01019,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,35373.7,1.50019,1.98639,0.00911,0.6342,0.47986,0.52116,0.37495,1.30019,1.54288,0.01019,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,36122.0,1.50326,1.98629,0.00909,0.63546,0.48083,0.52233,0.37566,1.29899,1.53926,0.01017,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,36869.9,1.50123,1.98091,0.0091,0.63385,0.48511,0.52447,0.37705,1.29714,1.53486,0.01015,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,37614.2,1.50113,1.98121,0.00907,0.62963,0.48858,0.52645,0.37852,1.29539,1.53178,0.01013,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,38362.5,1.49866,1.97155,0.00907,0.62892,0.48786,0.52838,0.38,1.2949,1.52772,0.01011,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,39109.2,1.50247,1.97444,0.00905,0.62904,0.48727,0.52884,0.38086,1.29361,1.52633,0.0101,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,39857.6,1.49587,1.97019,0.00906,0.62396,0.4913,0.53006,0.38162,1.29298,1.52169,0.0101,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,40606.3,1.49573,1.96346,0.00903,0.63454,0.48824,0.53092,0.3823,1.29269,1.51822,0.01009,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,41355.1,1.49448,1.96195,0.00901,0.6389,0.48187,0.53152,0.38262,1.29177,1.51645,0.01007,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,42117.4,1.49517,1.95903,0.009,0.6264,0.48992,0.53231,0.38311,1.29115,1.51318,0.01005,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,42866.1,1.49321,1.9613,0.009,0.6299,0.49034,0.53354,0.38392,1.29013,1.51105,0.01003,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,43612.5,1.49406,1.9537,0.00897,0.62665,0.49398,0.53388,0.38476,1.28921,1.50821,0.01001,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,44359.7,1.49166,1.95418,0.009,0.62867,0.49406,0.53473,0.38511,1.28841,1.50545,0.00999,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,45107.4,1.49013,1.95039,0.00897,0.63343,0.49174,0.53576,0.38605,1.28623,1.50456,0.00998,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,45827.9,1.56351,2.13279,0.00987,0.63293,0.49315,0.53745,0.38739,1.28425,1.4992,0.00996,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,46652.5,1.56607,2.13509,0.00989,0.63161,0.49638,0.53823,0.38776,1.28307,1.49602,0.00993,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,47426.7,1.57025,2.13314,0.00986,0.64317,0.49444,0.53915,0.38816,1.28311,1.4956,0.00993,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,48148.8,1.56604,2.12751,0.00984,0.64331,0.49484,0.53903,0.38873,1.28294,1.49155,0.00994,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,48890.6,1.56474,2.12175,0.00983,0.64072,0.49511,0.5397,0.38957,1.28168,1.49293,0.00992,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,49599.9,1.56043,2.11677,0.00978,0.64018,0.49794,0.5398,0.38979,1.28209,1.48995,0.00991,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,50323.8,1.55821,2.11362,0.00975,0.63968,0.50166,0.54036,0.39034,1.28164,1.48907,0.00991,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,51044.8,1.55839,2.10898,0.00975,0.64325,0.50229,0.54116,0.39091,1.28076,1.48786,0.00989,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,51743.0,1.55923,2.10357,0.00975,0.63317,0.50172,0.54165,0.39074,1.28088,1.48564,0.0099,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,52433.6,1.55199,2.10124,0.00975,0.63545,0.50304,0.54246,0.39137,1.28091,1.48341,0.00991,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,53114.2,1.55236,2.09591,0.00972,0.63615,0.49928,0.54338,0.39217,1.27951,1.482,0.00989,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,53756.5,1.54964,2.09032,0.00969,0.64054,0.4971,0.54344,0.39227,1.28016,1.47799,0.00988,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,54468.0,1.54981,2.091,0.00968,0.64187,0.5018,0.54417,0.39321,1.27792,1.47784,0.00987,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,55155.2,1.54828,2.08594,0.00966,0.64429,0.50098,0.54537,0.39373,1.27812,1.47448,0.00988,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,55863.1,1.54873,2.08141,0.00965,0.64491,0.50354,0.54602,0.39431,1.27732,1.47388,0.00987,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,56527.9,1.54718,2.07841,0.00965,0.6472,0.50223,0.54673,0.39501,1.27661,1.47379,0.00987,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,57228.5,1.54586,2.07788,0.00961,0.63924,0.50624,0.54724,0.39568,1.27506,1.47231,0.00984,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,57901.9,1.54243,2.07013,0.00961,0.64437,0.50375,0.54774,0.39619,1.27393,1.47054,0.00982,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,58583.1,1.54303,2.06761,0.0096,0.64143,0.50867,0.54892,0.39644,1.27405,1.46839,0.00983,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,59266.8,1.54444,2.06755,0.00959,0.64072,0.50953,0.54966,0.39676,1.27445,1.46561,0.00984,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,59923.0,1.54169,2.06407,0.00957,0.64092,0.50904,0.54964,0.39663,1.27262,1.46571,0.00983,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,60555.0,1.53899,2.05938,0.00955,0.63686,0.51065,0.54981,0.39719,1.27191,1.46387,0.00982,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,61204.6,1.54105,2.05989,0.00955,0.64745,0.50658,0.5506,0.39824,1.27096,1.4624,0.00982,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,61832.8,1.53684,2.05175,0.00953,0.64197,0.508,0.55043,0.39789,1.27012,1.46171,0.0098,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,62484.7,1.5377,2.04922,0.00954,0.65412,0.50836,0.55176,0.39889,1.27069,1.4588,0.00981,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,63132.1,1.53643,2.05069,0.0095,0.65016,0.5104,0.55351,0.39965,1.26917,1.45756,0.00977,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,63775.9,1.53362,2.04794,0.00949,0.65357,0.51066,0.554,0.40013,1.26939,1.45663,0.00978,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,64416.8,1.53343,2.04489,0.0095,0.64231,0.51128,0.55373,0.4002,1.26897,1.4546,0.00978,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,65055.7,1.53197,2.03739,0.00947,0.65477,0.50976,0.55461,0.40092,1.26818,1.45304,0.00977,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,65697.8,1.53353,2.04313,0.00951,0.6572,0.50881,0.55538,0.40177,1.26719,1.45126,0.00975,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,66338.4,1.53297,2.03849,0.00948,0.6593,0.50873,0.55618,0.40286,1.26607,1.44942,0.00972,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,66980.8,1.52753,2.03182,0.00946,0.66794,0.50485,0.55704,0.40301,1.26689,1.44588,0.00974,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,67620.1,1.52822,2.03003,0.00947,0.6674,0.50467,0.55717,0.40358,1.26704,1.4448,0.00975,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,68259.7,1.52758,2.03088,0.00943,0.66223,0.50873,0.55773,0.40386,1.26704,1.44251,0.00976,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,68898.7,1.52822,2.0263,0.00945,0.66468,0.50708,0.55759,0.40397,1.26517,1.44239,0.00974,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,69536.9,1.52751,2.02339,0.00941,0.66646,0.50515,0.55822,0.40438,1.2642,1.44053,0.00974,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,70178.2,1.52622,2.02118,0.00941,0.66144,0.50722,0.55862,0.40451,1.26073,1.44237,0.00969,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,70818.8,1.52435,2.01758,0.00939,0.65978,0.50889,0.55834,0.40473,1.26152,1.43953,0.00969,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,71448.8,1.52041,2.01132,0.00937,0.66155,0.50856,0.55901,0.40564,1.26018,1.43862,0.00966,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,72074.2,1.52105,2.01307,0.00937,0.66363,0.50728,0.55938,0.40577,1.25985,1.43725,0.00966,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,72699.0,1.51938,2.00939,0.00938,0.65894,0.50758,0.55996,0.40634,1.25844,1.43603,0.00965,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,73323.4,1.5196,2.00842,0.00931,0.65581,0.51198,0.56028,0.40629,1.25867,1.43465,0.00966,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,73949.3,1.51841,2.00446,0.00935,0.65405,0.5118,0.56032,0.4062,1.2588,1.43248,0.00967,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,74574.8,1.51839,2.00031,0.00929,0.65436,0.51276,0.56042,0.40623,1.25859,1.43043,0.00967,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,75197.1,1.51854,2.00029,0.00935,0.65628,0.51421,0.56126,0.4071,1.25886,1.42891,0.00965,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,75818.2,1.51922,1.99927,0.00932,0.66047,0.50983,0.56195,0.40792,1.25732,1.42738,0.00964,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
