epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,7091.02,1.03953,1.22346,0.01279,0.80936,0.72516,0.8068,0.60743,0.9951,0.9281,0.01679,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,7198,1.0371,1.2099,0.01274,0.80464,0.72998,0.80699,0.60782,0.99416,0.92837,0.01675,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7303.66,1.03156,1.19222,0.0127,0.81105,0.72551,0.80743,0.60846,0.99466,0.92571,0.01677,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7410.73,1.03373,1.19917,0.01268,0.81265,0.72439,0.80794,0.60859,0.99374,0.92475,0.01675,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7516.77,1.02769,1.17934,0.0126,0.81249,0.72666,0.80815,0.60922,0.99306,0.92382,0.01671,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7622.37,1.02115,1.17111,0.01253,0.81242,0.72502,0.80825,0.6092,0.9921,0.92425,0.01669,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7727.48,1.00928,1.15529,0.01234,0.81683,0.72223,0.80848,0.60991,0.99148,0.92407,0.01668,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7833.06,1.00888,1.14603,0.01233,0.81796,0.72154,0.80893,0.60998,0.99072,0.92444,0.01666,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,7939.5,1.00151,1.14674,0.01225,0.81597,0.72468,0.80959,0.61086,0.98956,0.92432,0.01662,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,8044.97,1.00044,1.12958,0.01227,0.8173,0.7256,0.80951,0.611,0.98984,0.92285,0.01663,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,8150.19,0.99228,1.11316,0.01204,0.81898,0.72532,0.80965,0.61141,0.98972,0.92174,0.01662,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,8255.63,0.99085,1.11028,0.01196,0.82053,0.72519,0.81028,0.6121,0.98944,0.92115,0.01661,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8361.95,0.99131,1.10698,0.01193,0.81655,0.72767,0.81003,0.6121,0.98917,0.91987,0.01659,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
