epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
139,30702.5,0.25434,0.49848,0.18824,0.81869,0.77153,0.8387,0.64873,0.30453,0.54552,0.31715,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,30997.7,0.25377,0.49154,0.18678,0.8181,0.77498,0.83885,0.64912,0.30406,0.54545,0.31763,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,31293.2,0.20606,0.34804,0.16404,0.82327,0.77093,0.83914,0.64929,0.30404,0.54557,0.31722,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,31587.2,0.20128,0.33737,0.16117,0.82629,0.77118,0.83958,0.64956,0.30408,0.54544,0.31724,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,31880.5,0.19698,0.33438,0.15452,0.82663,0.77002,0.83931,0.64931,0.30432,0.54564,0.31793,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,32173.5,0.1988,0.32845,0.15673,0.82724,0.77013,0.83937,0.6496,0.30436,0.54465,0.31825,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,32466.4,0.19614,0.32492,0.15221,0.82675,0.76921,0.83882,0.6491,0.30424,0.54569,0.31832,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,32759,0.19353,0.31841,0.15025,0.825,0.76967,0.83838,0.64915,0.30412,0.54623,0.31791,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,33051.6,0.18925,0.31721,0.14743,0.82623,0.77027,0.83929,0.64933,0.30383,0.54688,0.31777,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,33345.2,0.19,0.31298,0.14389,0.82842,0.76993,0.83902,0.64935,0.30412,0.54691,0.3177,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,33638.1,0.18708,0.30922,0.14455,0.82812,0.77072,0.83929,0.64947,0.30425,0.54643,0.31888,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,33931.1,0.18698,0.3088,0.14237,0.82872,0.77094,0.83946,0.6494,0.30437,0.54628,0.31872,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
