epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
288,439174,0.50659,0.56823,0.17438,0.73185,0.63778,0.68899,0.51359,0.41579,0.57972,0.18414,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,441098,0.50583,0.56575,0.17336,0.73323,0.64016,0.6895,0.51357,0.41581,0.58015,0.18424,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,443022,0.50614,0.56465,0.17273,0.731,0.64105,0.69004,0.51391,0.41576,0.58043,0.1854,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,444934,0.47933,0.52534,0.17913,0.73189,0.63917,0.69133,0.51495,0.41548,0.58048,0.1849,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,446841,0.47715,0.5206,0.17683,0.71669,0.65132,0.69081,0.51464,0.41564,0.58069,0.185,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,448749,0.47422,0.51717,0.1755,0.72021,0.64757,0.69121,0.51477,0.41619,0.58099,0.18587,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,450657,0.47305,0.51261,0.17462,0.71999,0.64903,0.6905,0.51413,0.41762,0.58025,0.1869,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,452564,0.47013,0.50925,0.17326,0.72987,0.64279,0.68942,0.51311,0.41811,0.58096,0.18721,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,454472,0.46693,0.50566,0.1711,0.72769,0.64401,0.68837,0.5124,0.41897,0.58121,0.18849,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,456379,0.46551,0.50241,0.17046,0.73365,0.64021,0.68688,0.51114,0.42015,0.58194,0.18986,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,458286,0.46471,0.49972,0.16924,0.73447,0.63545,0.68559,0.50989,0.42056,0.58362,0.18985,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,460193,0.46128,0.49563,0.16762,0.73379,0.63725,0.68465,0.50871,0.42124,0.58547,0.19024,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,462108,0.46161,0.49348,0.16684,0.73428,0.63725,0.68346,0.5076,0.42299,0.58563,0.1916,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
